id,name,ai,str,sta,dex,intl,HR,ER,Race,Belligerence,Gender,Level,FlightLevel,Size,Class,ifPart,Karma,Useable,AtkMin,AtkMax,Atk1,Atk2,Atk3,HorizontalRate,VerticalRate,DiagonalRate,ThrustRate,ChestRate,HeadRate,ArmRate,ReAttackDelay,AddHp,AddMp,NeturealArmor,Abrasion,Hardness,AdjAtkDelay,ElementalType,ElementalAtk,HideLevel,Speed,Shelter,Flying,Jumping,Airjump,Taming,ResistMagic,ResistElectricity,ResistFire,ResistWind,ResistWater,ResistEarth,Cash,SourceMaterial,MaterialAmmount,Cohesion,HoldingTime,CorrectionValue,ExpValue,FxpValue,BodyState,AddAbility,VirtItem1,VirtType1,VirtItem2,VirtType2,VirtItem3,VirtType3,SndAtk1,SndAtk2,SndDie1,SndDie2,SndDmg1,SndDmg2,SndDmg3,SndIdle1,SndIdle2,comment,giant
736,Rabbit,9,15,20,39,33,24,20,-1,1,-1,1,-1,100,1,0,-1,1,1,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,4000,2297,100,19,130,0,-1,1,0,-1,0.1,-1,0,-1,-1,-1,13,0.0,0.0,0.3,-0.3,0.0,30,-1,-1,-1,-1,13,0,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
737,Rabbit,9,15,20,39,33,24,20,-1,1,-1,1,-1,100,1,0,-1,1,1,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,4000,2297,100,19,130,0,-1,1,0,-1,0.1,-1,0,-1,-1,-1,13,0.0,0.0,0.3,-0.3,0.0,30,-1,-1,-1,-1,13,0,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
738,Dragon,9,15,20,39,33,24,20,-1,1,-1,1,-1,100,1,0,-1,1,1,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,4000,2297,100,19,130,0,-1,1,0,-1,0.1,-1,0,-1,-1,-1,13,0.0,0.0,0.3,-0.3,0.0,30,-1,-1,-1,-1,13,0,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
739,Dragon,9,15,20,39,33,24,20,-1,1,-1,1,-1,100,1,0,-1,1,1,1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,4000,2297,100,19,130,0,-1,1,0,-1,0.1,-1,0,-1,-1,-1,13,0.0,0.0,0.3,-0.3,0.0,30,-1,-1,-1,-1,13,0,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
740,Unicorn,9,15,20,39,33,24,20,-1,1,-1,1,-1,100,1,0,-1,1,1,1,-1,-1,-1,-1,0.0,0,-1,-1,-1,-1,4000,2297,100,19,130,0,-1,1,0,-1,0.1,-1,0,-1,-1,-1,13,0.0,0.0,0.3,-0.3,0.0,30,-1,-1,-1,-1,13,0,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
741,Unicorn,9,15,20,39,33,24,20,-1,1,-1,1,-1,100,1,0,-1,1,1,1,-1,-1,-1,-1,0.0,0,-1,-1,-1,-1,4000,2297,100,19,130,0,-1,1,0,-1,0.1,-1,0,-1,-1,-1,13,0.0,0.0,0.3,-0.3,0.0,30,-1,-1,-1,-1,13,0,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
742,Old fox,9,15,20,39,33,24,20,-1,1,-1,1,-1,100,1,0,-1,1,1,1,-1,-1,-1,-1,0.0,0,-1,-1,-1,-1,4000,2297,100,19,130,0,-1,1,0,-1,0.1,-1,0,-1,-1,-1,13,0.0,0.0,0.3,-0.3,0.0,30,-1,-1,-1,-1,13,0,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
743,Old fox,9,15,20,39,33,24,20,-1,1,-1,1,-1,100,1,0,-1,1,1,1,-1,-1,-1,-1,0.0,0,-1,-1,-1,-1,4000,2297,100,19,130,0,-1,1,0,-1,0.1,-1,0,-1,-1,-1,13,0.0,0.0,0.3,-0.3,0.0,30,-1,-1,-1,-1,13,0,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
744,Griffin,9,15,20,39,33,24,20,-1,1,-1,1,-1,100,1,0,-1,1,1,1,-1,-1,-1,-1,0.0,0,-1,-1,-1,-1,4000,2297,100,19,130,0,-1,1,0,-1,0.1,-1,0,-1,-1,-1,13,0.0,0.0,0.3,-0.3,0.0,30,-1,-1,-1,-1,13,0,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
745,Griffin,9,15,20,39,33,24,20,-1,1,-1,1,-1,100,1,0,-1,1,1,1,-1,-1,-1,-1,0.0,0,-1,-1,-1,-1,4000,2297,100,19,130,0,-1,1,0,-1,0.1,-1,0,-1,-1,-1,13,0.0,0.0,0.3,-0.3,0.0,30,-1,-1,-1,-1,13,0,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
746,Cute Frog,5,15,20,39,33,24,20,-1,1,-1,1,-1,100,1,0,-1,1,1,1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,4000,2297,100,19,130,0,-1,1,0,-1,0.1,-1,0,-1,-1,-1,13,0.0,0.0,0.3,-0.3,0.0,30,-1,-1,-1,-1,13,0,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
747,Cute Hamburger,5,15,20,39,33,24,20,-1,1,-1,1,-1,100,1,0,-1,1,1,1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,4000,2297,100,19,130,0,-1,1,0,-1,0.1,-1,0,-1,-1,-1,13,0.0,0.0,0.3,-0.3,0.0,30,-1,-1,-1,-1,13,0,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
748,Baby Turtle,5,15,20,39,33,24,20,-1,1,-1,1,-1,75,1,0,-1,1,1,1,-1,-1,-1,-1,1.0,-1,-1,-1,-1,-1,4000,2297,100,19,130,0,-1,1,0,-1,0.1,-1,0,-1,-1,-1,13,0.0,0.0,0.3,-0.3,0.0,30,-1,-1,-1,-1,13,0,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
750,Chaner,2,15,19,41,35,30,20,-1,12,-1,15,-1,100,2,0,-1,-1,140,143,9255,9256,9257,-1,-1.0,-1,-1,-1,-1,-1,3500,2578,100,22,130,0,-1,0,0,-1,0.085,-1,0,-1,-1,-1,0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,-1,-1,13,0,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
751,Babari,2,16,18,41,30,25,15,-1,12,-1,15,-1,100,2,0,-1,-1,145,148,9255,9256,9257,-1,-1.0,-1,-1,-1,-1,-1,3500,2578,100,22,130,0,-1,0,0,-1,0.085,-1,0,-1,-1,-1,0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,-1,-1,13,0,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
752,Seido,2,14,20,41,40,35,25,-1,12,-1,15,-1,100,2,0,-1,-1,135,138,9255,9256,9257,-1,-1.0,-1,-1,-1,-1,-1,3200,2578,120,22,130,0,-1,0,0,-1,0.085,-1,0,-1,-1,-1,0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,-1,-1,13,0,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
753,Red Meteonyker,10,15,20,200,200,210,200,-1,12,-1,120,-1,200,5,0,-1,1,1,1,9268,9269,9270,9271,0.0,-1,-1,-1,-1,-1,4000,100000000,100,220,130,0,-1,1,0,-1,0.15,-1,0,-1,-1,-1,120,0.0,0.0,0.0,0.0,0.0,5000000,-1,-1,-1,-1,100000,10000000,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
754,Blue Meteonyker,2,15,20,167,142,210,170,-1,12,-1,95,-1,200,4,0,-1,1,3200,4000,9261,9262,9263,-1,0.0,-1,-1,-1,-1,-1,3000,255000000,100,187,130,0,-1,0,0,-1,0.075,-1,0,-1,-1,-1,103,0.0,0.0,0.0,0.0,0.0,5000000,-1,-1,-1,-1,100000,5000000,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
755,Green Meteonyker,2,15,20,167,142,210,170,-1,12,-1,95,-1,200,4,0,-1,1,3200,4000,9261,9262,9263,-1,0.0,-1,-1,-1,-1,-1,3000,255000000,100,187,130,0,-1,0,0,-1,0.075,-1,0,-1,-1,-1,103,0.0,0.0,0.0,0.0,0.0,5000000,-1,-1,-1,-1,100000,5000000,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
800,Red Bang Troupe Member,2,15,20,73,62,50,37,-1,12,-1,30,-1,100,2,0,-1,-1,300,340,9252,9253,9254,-1,-1.0,-1,-1,-1,-1,-1,2900,5737,100,42,130,0,-1,1,0,-1,0.08,-1,0,-1,-1,-1,30,0.0,0.0,0.3,-0.3,0.0,0,-1,-1,-1,-1,9,0,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
811,Member of the Violet Magician Troupe,2,14,20,62,40,42,34,-1,13,-1,22,-1,100,2,0,-1,-1,220,260,9255,9256,9257,-1,-1.0,-1,-1,-1,-1,-1,3000,2972,185,30,130,0,-1,0,0,-1,0.075,-1,0,-1,-1,-1,0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,-1,-1,13,0,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
812,Member of the Violet Magician Troupe,2,16,20,77,62,50,37,-1,12,-1,30,-1,100,2,0,-1,-1,315,355,9255,9256,9257,-1,-1.0,-1,-1,-1,-1,-1,2850,5780,100,42,130,0,-1,0,0,-1,0.07,-1,0,-1,-1,-1,0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,-1,-1,13,0,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
813,Organigor,2,14,20,65,45,45,37,-1,12,-1,25,-1,100,2,0,-1,-1,250,290,9255,9256,9257,-1,-1.0,-1,-1,-1,-1,-1,3000,2972,185,30,130,0,-1,0,0,-1,0.08,-1,0,-1,-1,-1,0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,-1,-1,13,0,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
814,Gangard,2,14,20,78,62,55,40,-1,12,-1,35,-1,100,2,0,-1,-1,332,372,9255,9256,9257,-1,-1.0,-1,-1,-1,-1,-1,2850,5880,100,46,130,0,-1,0,0,-1,0.075,-1,0,-1,-1,-1,0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,-1,-1,13,0,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
815,Hadeseor,2,14,20,84,77,66,52,-1,12,-1,45,-1,100,2,0,-1,-1,380,420,9255,9256,9257,-1,-1.0,-1,-1,-1,-1,-1,3000,2972,185,30,130,0,-1,0,0,-1,0.08,-1,0,-1,-1,-1,0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,-1,-1,13,0,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
816,Arc Master of the Violet Magician Troupe,2,18,20,100,62,87,70,-1,12,-1,40,-1,100,4,0,-1,-1,642,682,9261,9262,9263,-1,-1.0,-1,-1,-1,-1,-1,2450,141012,100,75,130,0,-1,0,0,-1,0.06,-1,0,-1,-1,-1,0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,-1,-1,1940,0,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
817,Red Bang Troupe Leader,2,15,20,80,62,55,40,-1,12,-1,35,-1,100,2,0,-1,-1,332,372,9255,9256,9257,-1,1.0,-1,-1,-1,-1,-1,2850,5880,100,46,130,0,-1,0,0,-1,0.075,-1,0,-1,-1,-1,0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,-1,-1,13,0,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
818,Lord Bang,2,18,20,100,62,87,70,-1,12,-1,40,-1,100,4,0,-1,-1,642,682,9261,9262,9263,-1,-1.0,-1,-1,-1,-1,-1,2550,147015,100,78,130,0,-1,0,0,-1,0.06,-1,0,-1,-1,-1,0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,-1,-1,13,0,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
819,Hammer Kick,2,15,20,73,62,50,37,-1,11,-1,30,-1,100,3,0,-1,1,250,263,9258,9259,9260,-1,-1.0,-1,-1,-1,-1,-1,3000,5137,100,42,130,0,-1,1,0,-1,0.08,-1,0,-1,-1,-1,30,0.0,0.0,0.3,-0.3,0.0,43,-1,-1,-1,-1,9,201,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,34,124,-1,-1,-1,,0
820,Ant Turtle,2,15,20,53,45,35,28,-1,11,-1,20,-1,100,3,0,-1,1,169,178,9258,9259,9260,-1,-1.0,-1,-1,-1,-1,-1,3000,3101,100,28,130,0,-1,3,0,-1,0.08,-1,0,-1,-1,-1,20,0.0,0.0,0.0,0.3,-0.3,37,-1,-1,-1,-1,9,53,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
821,Emeraldmantis,2,15,20,168,143,114,88,-1,12,-1,65,-1,100,2,0,-1,-1,809,849,9258,9259,9260,-1,-1.0,-1,-1,-1,-1,-1,2700,14228,100,81,130,0,-1,0,0,-1,0.08,-1,0,-1,-1,-1,30,0.0,0.0,0.0,0.0,0.0,0,-1,-1,-1,-1,9,0,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
822,Lord Clockworks Alpha,4,15,20,170,145,120,115,-1,13,-1,90,-1,100,7,0,-1,1,3300,3500,9264,9265,9266,9267,-1.0,-1,-1,-1,-1,-1,3000,150000000,100,140,130,0,-1,0,0,-1,0.07,-1,0,-1,-1,-1,115,0.5,0.5,0.2,0.2,0.5,5000000,-1,-1,-1,-1,3260,500,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,34,124,-1,-1,-1,,0
823,Brigadier General Crumple,2,15,20,51,43,33,26,-1,11,-1,95,-1,100,7,0,-1,1,2800,3000,9108,9109,9110,-1,-1.0,-1,-1,-1,-1,-1,3000,20000000,100,140,130,0,-1,0,0,-1,0.075,-1,0,-1,-1,-1,115,0.5,0.5,0.2,0.2,0.5,5000000,-1,-1,-1,-1,3260,500,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
824,Lieutenant General Scythoid,2,15,20,69,59,47,38,-1,12,-1,100,-1,100,7,0,-1,1,3200,3450,9138,9139,9140,-1,-1.0,-1,-1,-1,-1,-1,3000,30000000,100,140,130,0,-1,0,0,-1,0.08,-1,0,-1,-1,-1,115,0.5,0.5,0.2,0.2,0.5,5000000,-1,-1,-1,-1,3260,500,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
825,Air Marshall Spiketail,2,15,53,97,82,90,53,-1,12,-1,100,-1,100,7,0,-1,1,3600,3800,9252,9253,9254,-1,-1.0,-1,-1,-1,-1,-1,3000,15000000,100,140,130,0,-1,0,0,-1,0.16,-1,1,-1,-1,-1,115,0.5,0.5,0.2,0.2,0.5,5000000,-1,-1,-1,-1,3260,500,20,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,34,124,-1,-1,-1,,0
826,General Glyphaxz,2,15,20,161,137,162,128,-1,12,-1,105,-1,100,7,0,-1,1,4200,4500,9258,9259,9260,-1,-1.0,-1,-1,-1,-1,-1,3000,40000000,100,140,130,0,-1,0,0,-1,0.08,-1,0,-1,-1,-1,115,0.5,0.5,0.2,0.2,0.5,5000000,-1,-1,-1,-1,3260,500,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
827,Lord Bang Hanoyan,2,15,20,178,153,134,92,-1,12,-1,65,-1,100,2,0,-1,-1,819,859,9258,9259,9260,-1,-1.0,-1,-1,-1,-1,-1,2750,270230,100,81,130,0,-1,0,0,-1,0.085,-1,0,-1,-1,-1,30,0.0,0.0,0.0,0.0,0.0,0,-1,-1,-1,-1,13,0,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
828,Soldier Chimeradon,2,15,20,171,137,180,144,-1,12,-1,105,-1,100,1,0,-1,1,1345,1415,9258,9259,9260,-1,-1.0,-1,-1,-1,-1,-1,2400,80417,100,150,130,0,-1,4,0,-1,0.07,-1,0,-1,-1,-1,103,0.0,-0.3,0.0,0.0,0.3,965,-1,-1,-1,-1,13,496756,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
829,Brigadier Chimeradon,2,15,20,161,147,185,146,-1,12,-1,105,-1,100,1,0,-1,1,1355,1425,9258,9259,9260,-1,-1.0,-1,-1,-1,-1,-1,2400,80417,100,150,130,0,-1,1,0,-1,0.07,-1,0,-1,-1,-1,98,0.0,0.0,0.3,-0.3,0.0,965,-1,-1,-1,-1,13,536496,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
830,Major Chimeradon,2,15,20,171,137,185,149,-1,12,-1,106,-1,100,2,0,-1,1,1365,1435,9258,9259,9260,-1,-1.0,-1,-1,-1,-1,-1,2400,82007,100,152,130,0,-1,1,0,-1,0.065,-1,0,-1,-1,-1,98,0.0,0.0,0.3,-0.3,0.0,974,-1,-1,-1,-1,50,579415,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
831,Lieutenant Chimeradon,2,15,20,181,147,185,152,-1,11,-1,107,-1,100,3,0,-1,1,1375,1445,9258,9259,9260,-1,-1.0,-1,-1,-1,-1,-1,2200,83756,100,154,130,0,-1,2,0,-1,0.065,-1,0,-1,-1,-1,99,-0.3,0.3,0.0,0.0,0.0,977,-1,-1,-1,-1,9,625767,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
832,General Chimeradon,2,15,20,171,157,210,172,-1,11,-1,110,-1,400,4,0,-1,1,2475,2575,9258,9259,9260,-1,-1.0,-1,-1,-1,-1,-1,2800,1675135,100,196,130,0,-1,3,0,-1,0.08,-1,0,-1,-1,-1,103,0.0,0.0,0.0,0.3,-0.3,1858,-1,-1,-1,-1,13910,5123851,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
833,Private Bearnerky,2,15,20,173,139,182,154,-1,12,-1,108,-1,100,1,0,-1,1,1385,1455,9258,9259,9260,-1,-1.0,-1,-1,-1,-1,-1,3050,85139,100,156,130,0,-1,5,0,-1,0.07,-1,0,-1,-1,-1,103,0.3,0.0,-0.3,0.0,0.0,993,-1,-1,-1,-1,13,592105,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
834,Specialist Bearnerky,2,15,20,163,149,187,156,-1,12,-1,108,-1,100,1,0,-1,1,1395,1465,9258,9259,9260,-1,-1.0,-1,-1,-1,-1,-1,3050,85139,100,156,130,0,-1,5,0,-1,0.07,-1,0,-1,-1,-1,98,0.3,0.0,-0.3,0.0,0.0,993,-1,-1,-1,-1,13,639473,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
835,Sergeant Bearnerky,2,15,20,173,139,187,158,-1,12,-1,109,-1,100,2,0,-1,1,1405,1475,9258,9259,9260,-1,-1.0,-1,-1,-1,-1,-1,3050,86854,100,158,130,0,-1,2,0,-1,0.065,-1,0,-1,-1,-1,98,-0.3,0.3,0.0,0.0,0.0,1001,-1,-1,-1,-1,50,690630,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
836,Captian Bearnerky,2,15,20,183,149,187,160,-1,11,-1,110,-1,100,3,0,-1,1,1415,1485,9258,9259,9260,-1,-1.0,-1,-1,-1,-1,-1,3100,88583,100,160,130,0,-1,2,0,-1,0.065,-1,0,-1,-1,-1,99,-0.3,0.3,0.0,0.0,0.0,1007,-1,-1,-1,-1,9,756880,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
837,General Bearnerky,2,15,20,173,159,222,174,-1,11,-1,113,-1,400,4,0,-1,1,2515,2615,9258,9259,9260,-1,-1.0,-1,-1,-1,-1,-1,3200,1771668,100,205,130,0,-1,2,0,-1,0.08,-1,0,-1,-1,-1,103,-0.3,0.3,0.0,0.0,0.0,1868,-1,-1,-1,-1,13910,6107342,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
838,Great Chef Muffrin,2,15,20,175,161,234,176,-1,11,-1,116,-1,400,4,0,-1,1,2555,2655,9258,9259,9260,-1,-1.0,-1,-1,-1,-1,-1,3200,1868201,100,214,130,0,-1,1,0,-1,0.08,-1,0,-1,-1,-1,103,0.0,0.0,0.3,-0.3,0.0,1878,-1,-1,-1,-1,13910,7081113,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
839,Queen Popcrank,2,15,20,177,163,246,178,-1,12,-1,119,-1,400,4,0,-1,1,2595,2695,9258,9259,9260,-1,0.0,-1,-1,-1,-1,-1,2800,1964734,100,223,130,0,-1,0,0,-1,0.08,-1,0,-1,-1,-1,103,0.0,0.0,0.0,0.0,0.0,1888,-1,-1,-1,-1,13910,7986262,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,34,124,-1,-1,-1,,0
840,Mother Yoln,2,15,20,39,33,25,20,-1,11,-1,13,-1,100,2,0,-1,-1,84,94,9075,9076,9077,-1,-1.0,-1,-1,-1,-1,-1,3950,2349,100,19,130,0,-1,0,0,-1,0.075,-1,0,-1,-1,-1,13,0.0,0.0,0.0,0.0,0.0,0,-1,-1,-1,-1,9,0,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
841,Kidler,2,15,18,170,150,90,78,-1,12,-1,60,-1,100,2,0,-1,-1,720,760,9255,9256,9257,-1,-1.0,-1,-1,-1,-1,-1,3000,13255,100,82,130,0,-1,0,0,-1,0.09,-1,0,-1,-1,-1,0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,-1,-1,13,0,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
842,Shacalpion,2,15,13,175,150,95,78,-1,12,-1,60,-1,100,2,0,-1,-1,670,710,9255,9256,9257,-1,-1.0,-1,-1,-1,-1,-1,2700,11255,100,82,130,0,-1,0,0,-1,0.075,-1,0,-1,-1,-1,0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,-1,-1,13,0,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
843,Hoiren,2,15,20,150,150,85,80,-1,12,-1,60,-1,100,2,0,-1,-1,670,710,9255,9256,9257,-1,-1.0,-1,-1,-1,-1,-1,2900,12255,100,82,130,0,-1,0,0,-1,0.08,-1,0,-1,-1,-1,0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,-1,-1,13,0,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
844,Hunter X,2,14,20,145,180,90,82,-1,12,-1,60,-1,100,2,0,-1,-1,620,660,9255,9256,9257,-1,-1.0,-1,-1,-1,-1,-1,2700,11255,400,82,130,0,-1,0,0,-1,0.08,-1,0,-1,-1,-1,0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,-1,-1,13,0,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
845,Kynsy,2,15,18,150,200,97,75,-1,12,-1,60,-1,100,2,0,-1,-1,620,660,9255,9256,9257,-1,-1.0,-1,-1,-1,-1,-1,2700,11255,400,82,130,0,-1,0,0,-1,0.08,-1,0,-1,-1,-1,0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,-1,-1,13,0,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
846,Clocks,2,15,20,170,145,120,115,-1,12,-1,68,-1,400,2,0,-1,-1,880,920,9075,9076,9077,-1,-1.0,-1,-1,-1,-1,-1,3000,320230,100,85,130,0,-1,0,0,-1,0.06,-1,0,-1,-1,-1,30,0.0,0.0,0.0,0.0,0.0,0,-1,-1,-1,-1,13,0,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,,0
855,Ivillis Crasher,2,15,20,103,88,73,57,-1,12,-1,45,-1,100,2,0,-1,1,405,426,9261,9262,9263,-1,-1.0,-1,-1,-1,-1,-1,3000,15500,100,36,130,0,-1,4,0,-1,0.06,-1,0,-1,-1,-1,97,0.0,-0.3,0.0,0.0,0.3,54,-1,-1,-1,-1,50,1692,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,        ,0
856,Ivillis Poisoner,2,15,20,115,98,81,64,-1,12,-1,50,-1,100,2,0,-1,1,451,475,9261,9262,9263,-1,-1.0,-1,-1,-1,-1,-1,3000,18200,100,70,130,0,-1,4,0,-1,0.06,-1,0,-1,-1,-1,97,0.0,-0.3,0.0,0.0,0.3,59,-1,-1,-1,-1,13,3101,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,32,124,-1,-1,-1,        ,0
857,Ivillis Wrecker,2,15,20,123,105,88,70,-1,12,-1,55,-1,100,2,0,-1,1,522,546,9165,9166,9167,-1,-1.0,-1,-1,-1,-1,-1,3000,47900,100,43,130,0,-1,4,0,-1,0.06,-1,0,-1,-1,-1,97,0.0,-0.3,0.0,0.0,0.3,63,-1,-1,-1,-1,50,5034,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,34,124,-1,-1,-1,        ,0
858,Ivillis Destroyer,2,15,20,159,135,89,75,-1,12,-1,60,-1,100,2,0,-1,1,731,770,9261,9262,9263,-1,-1.0,-1,-1,-1,-1,-1,3000,23500,100,49,130,0,-1,2,0,-1,0.06,-1,0,-1,-1,-1,97,-0.3,0.3,0.0,0.0,0.0,570,-1,-1,-1,-1,13,7591,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,34,124,-1,-1,-1,        ,0
859,Ivillis Puppet,2,15,20,159,135,103,71,-1,12,-1,65,-1,100,2,0,-1,1,845,889,9222,9223,9224,-1,-1.0,-1,-1,-1,-1,-1,3000,25800,100,46,130,0,-1,3,0,-1,0.06,-1,0,-1,-1,-1,97,0.0,0.0,0.0,0.3,-0.3,621,-1,-1,-1,-1,50,12897,0,-1,-1,11,1,-1,-1,-1,-1,-1,-1,-1,-1,34,124,-1,-1,-1,        ,0
